id,name,email,telefone,age,monthly_income,monthly_expense,risk_taken,investment_duration,financial_goal
09d78c1c-03c8-4bec-a316-6b707bdb2430,Lucas Wright,frankaustin@example.com,001-976-352-5764x382,31,11458.66,6484.36,High,Long Term,Retirement
68a5e232-de50-42e2-ab3f-65a95fea91c1,Sarah Watson,bsalazar@example.org,378.720.9497,68,6485.3,3531.83,High,Short Term,Education
d71d5df0-f225-42f1-ba50-5d38962c8c25,Daniel Mclaughlin,carl81@example.org,677.477.9634,57,3895.14,1257.43,Medium,Long Term,Entrepreneurship
dac647ad-80ab-4d15-92d0-253353efd167,Kyle Vaughan,gvalencia@example.org,(744)790-2295,69,6029.97,3316.6,Medium,Medium Term,Education
2d6b6dd3-f12b-4f47-8c59-cb09fb957531,George Fischer,brenda31@example.net,(278)343-4792x7478,57,2204.67,1357.79,Medium,Long Term,Entrepreneurship
97366d17-bc42-48cb-b938-c519dc13cb18,Mark Moore,corysuarez@example.net,001-990-351-1378x876,44,1530.78,1120.39,Low,Long Term,Emergency Fund
59577671-3063-425f-841e-23f464d2bfaa,Valerie Baker,vellis@example.net,+1-389-413-0989,67,7200.18,4830.51,Medium,Short Term,Education
958ad57c-5054-48b9-8a70-f02bf28858ab,Sandra Mejia,xbush@example.net,+1-307-970-2191x9563,77,9400.73,5559.19,Medium,Medium Term,Education
a7e504e0-4dfc-4f81-b3a6-6ce00fd6020b,Vanessa Solomon,ythompson@example.org,675-366-6099x5523,69,16456.04,10609.49,High,Short Term,Home Purchase
59e3f1df-89ca-4457-bb64-577d64016f13,Ashley Woods,brooksmary@example.net,(802)662-8846,61,10701.36,6159.13,High,Short Term,Entrepreneurship
d640e0fb-f806-4dde-8594-0d8df8573b1e,Anthony King,robert59@example.org,(635)751-1372x6409,38,17486.2,10154.41,High,Medium Term,Home Purchase
ae762baa-703a-46cb-bc37-c036d3455015,Sandra Mendoza,adamhall@example.net,001-217-949-2163,52,2697.97,1904.04,Low,Medium Term,Entrepreneurship
35c375f3-4a1e-466f-b45b-ffdf2c691fd0,Andrew Nunez,andrewbaker@example.net,877.935.8418x5622,21,13826.45,7016.66,Medium,Short Term,Emergency Fund
9e751039-1884-4ec8-834f-b95df922d7e5,Rhonda Dean,mgraham@example.net,672-546-3762x480,43,4562.19,1622.99,Medium,Short Term,Car Purchase
717b1ac3-b9ce-4e66-bea0-ab6a336a5c9a,Valerie Frye,reginald40@example.net,910.778.0041x720,79,16292.3,8678.46,High,Short Term,Retirement
5a9120f9-ec31-4e1a-bcac-a587940441f9,Anna Chavez,cindypetersen@example.org,470-889-7143,44,9725.62,6297.78,High,Short Term,Entrepreneurship
ddf9c876-7cab-476a-8c62-b94968ff1f95,Cheryl Miller,sherigallagher@example.org,001-939-940-2202x10336,48,18282.83,9896.52,High,Long Term,Retirement
3ca9220b-42b2-4be2-a3f3-076e0e1b8f62,Marie Porter,dawn67@example.net,789-586-9907x65511,61,3920.24,1030.48,Medium,Medium Term,Emergency Fund
8c32586a-9330-46b4-9ff4-cdeca4206ed9,Elizabeth Lane,lauriewhitney@example.org,(498)935-8915,75,5596.5,3027.33,Medium,Long Term,Car Purchase
db7527cd-020e-43c8-b60c-92d2995be4d6,Dillon Levy,leegarcia@example.com,001-483-373-2349,66,7890.08,4191.31,High,Long Term,Car Purchase
1e4ec7cb-528b-43ad-a6af-f9e188313a99,Steven Jackson,ramosanna@example.org,304.204.9480x417,52,14283.8,9763.89,High,Medium Term,Car Purchase
795b9ccd-bb2a-4845-aeb3-da50541823d4,Mary Howard,murraykatherine@example.net,298.439.9176x596,63,16474.99,8367.49,High,Medium Term,Emergency Fund
0f6f55f0-144e-4fc8-b3ee-2d4cac276948,Susan Burnett,jodyhardy@example.net,001-793-672-4241x961,19,7327.38,4545.52,Medium,Medium Term,Car Purchase
46d04a1c-ce74-4337-a9fa-a2604c5894ce,Catherine Weiss,anthonylittle@example.com,001-976-439-4428x5285,61,9266.14,5681.3,High,Short Term,Education
5fb75c58-45f0-4e63-926c-a6eb84104b11,Mr. Brian Lawrence,castromariah@example.org,(201)457-2430x70629,63,12430.95,8334.46,Medium,Long Term,Education
b5bf83f8-0ae7-4156-89c7-9ae1d1d579d1,Krista Trujillo,hollymccall@example.com,001-923-538-5354x789,57,1632.94,1013.17,Low,Medium Term,Car Purchase
effd89a4-7a62-4c0f-84ab-433a4b6667eb,Julie Martin,jasonscott@example.org,809-670-4282x007,41,8739.96,4475.28,High,Medium Term,Emergency Fund
b131e378-243c-4a74-bf9b-4e4fa1f2458c,Jesus Edwards,harperkevin@example.com,001-445-911-6158x295,76,4015.09,1433.58,Low,Short Term,Car Purchase
59b638f3-5c7b-4bed-ad45-681fccdcafea,Jared George,chavezgerald@example.com,3103338673,54,12664.71,7350.8,High,Long Term,Education
ffcae1cd-0144-4fbd-9c70-4170eb147204,Kimberly Baker,desireewilson@example.com,(295)268-5262,18,4886.3,2248.9,Medium,Long Term,Education
6d1d4f4b-05a7-4094-b4ad-c50d5c300ffe,Cathy Barnes,umartinez@example.com,738.380.8452,57,12447.15,6463.34,Medium,Long Term,Retirement
4820fa8a-a71d-4f1f-9fd0-6272d8ddfb10,Taylor Miller,jon30@example.org,001-679-463-7084x87958,64,10691.63,6988.74,High,Long Term,Car Purchase
41038880-e5e8-40c0-84e9-7d0aae1fe8e4,John Edwards,colinsanchez@example.com,262.595.0699x9560,26,12036.17,7139.56,Medium,Long Term,Home Purchase
c9c45693-d4eb-4e1a-af14-f5b386a58ba1,Kristin Ware,uharris@example.com,(388)468-8325x100,48,5885.14,3671.47,Medium,Long Term,Car Purchase
d0807e01-8636-4047-91a3-df1816e1d1f5,Michael Norton,torreskeith@example.org,+1-340-396-1793x986,35,11232.63,5656.33,Medium,Short Term,Entrepreneurship
143e3497-7acb-45f3-bf0d-fe111124837a,Laura Rogers,christopher38@example.com,+1-381-981-6548x463,47,6158.13,4110.35,High,Long Term,Car Purchase
1d649b4c-c635-429c-baed-4a2b673ca2f9,Jennifer Smith,gjohnson@example.com,636-335-4215x5788,18,9017.79,4540.03,Medium,Medium Term,Retirement
1b714fc9-8d78-4110-a6a0-87224ff7808a,Anna Williams,amybrooks@example.com,369-439-9809,21,19344.3,12154.81,High,Short Term,Home Purchase
b7c3098d-fdcc-4e1b-84fb-5efe8a606abd,Howard Medina,robert40@example.com,(581)793-6301,32,2982.15,1962.85,Low,Medium Term,Car Purchase
decb93f8-fb58-470f-aaa6-82b8641f7a12,Travis Francis,robin11@example.com,(240)525-7945x6144,23,10391.76,6708.63,Medium,Long Term,Education
e449c06f-7e3d-43e2-9321-103c3b0d7e9f,Amanda Gutierrez,albertrobertson@example.com,918-709-1303x492,48,19923.41,10958.43,High,Long Term,Car Purchase
17bbddf6-032b-406d-9ac3-c65c8db79d5d,Richard Bowers,blevinsjohn@example.com,231-784-4194x36241,72,19785.57,11744.88,High,Long Term,Entrepreneurship
94c9fc33-eeac-404a-bed5-ac39dd580a2c,Diana Wilson,inelson@example.org,+1-686-899-0221x9068,59,5209.02,3338.58,Medium,Medium Term,Car Purchase
0e98f798-f2e1-43bd-a038-e1ff6f2a407b,Alejandro Rocha,kennethwalker@example.org,(877)609-3086x6248,54,19327.38,13170.94,High,Long Term,Entrepreneurship
36dcb578-5411-4a75-9be3-4bfff5571543,Robin Harvey,nichole54@example.org,+1-954-335-9122x53709,48,5176.45,3112.22,High,Short Term,Home Purchase
930757ac-f3ef-4cde-b402-62560cac451d,Joy Bruce,landrywalter@example.net,+1-925-504-9750,77,2942.88,1953.33,Low,Long Term,Home Purchase
ef59119c-5cca-4889-834d-33c5179347f8,Lisa Marshall,gross@example.net,927.625.8300,19,16126.96,10391.5,High,Medium Term,Education
c3189864-7fb0-44a8-a3d2-d20d7616757c,Jessica Stone,justin66@example.org,001-317-594-9375x779,47,19131.11,10912.11,High,Long Term,Home Purchase
5ae429f7-a4c4-44fc-9aff-3088d0c6a290,Jeremy Roth,imcdaniel@example.net,725-610-9461x2033,27,17906.31,9607.19,High,Long Term,Entrepreneurship
d8e27218-72aa-48d5-bed6-d9387f00c575,Lisa Livingston,susansmith@example.net,+1-837-731-1465,28,18754.41,9517.0,High,Medium Term,Car Purchase
dea7734e-8fe3-453e-a094-e53823022229,Linda Schultz,gutierrezkevin@example.org,738.379.7189x81766,18,18932.49,9884.85,High,Long Term,Emergency Fund
2e6e715d-e2c9-4024-bac7-712fa5a29e38,Shelia Burton,medinanicole@example.net,402.518.7818x6273,38,15580.73,9553.29,High,Short Term,Home Purchase
96515f44-b8cc-44c2-8244-6dfc8a74dfd4,Eric Craig,vdodson@example.org,(692)448-0075,31,18001.53,11695.8,High,Medium Term,Emergency Fund
14087d2b-e200-4448-9070-2ce86f5f2a44,Gary Clarke,stephanie17@example.net,001-244-201-5219,62,9444.16,6446.51,High,Medium Term,Car Purchase
aec47720-d491-4e9c-9dd0-c9f6592fb026,Adam Davila,sandovalmary@example.com,001-676-936-4467,66,5031.53,2611.66,High,Medium Term,Home Purchase
985b0f77-73a4-4552-a0dc-4c07fddd4a7d,Amber Chen,msloan@example.com,5572245408,27,11604.66,7074.59,High,Short Term,Entrepreneurship
05195bd9-dd9c-420d-ab6d-9167a72ae9e9,Victoria Mcbride,anna33@example.org,664-567-4231x33875,69,18400.08,10210.7,High,Long Term,Retirement
0ff884f1-b43b-44db-a41c-d0ffdc01fa22,Blake Brown,hornchristian@example.com,352.225.5198x2863,80,17105.99,8819.24,High,Short Term,Education
d2379858-82a5-436a-9099-ddc12a8c16cb,Todd Cooper,claudia95@example.com,445-866-1454,49,13563.18,7774.79,Medium,Long Term,Car Purchase
b6f97df3-332a-4be5-8b6f-7fa0ffc2ecab,Jerome Montoya,heatherdickson@example.com,514.559.1600,43,4610.28,2279.46,Low,Long Term,Emergency Fund
13099ec9-02cc-41ae-9c28-378faade4834,Annette Vazquez,xjackson@example.net,7589561427,69,3587.8,1454.92,Low,Short Term,Car Purchase
1e861eba-f51f-418b-8d19-1003affc2943,Carol Mccormick,tina76@example.org,+1-580-767-4643x81531,46,8913.47,5604.37,Medium,Short Term,Home Purchase
8fccebe1-39fe-458b-b05e-0981387a20ad,Heather Griffin,ofuller@example.com,8349856044,58,9608.2,6076.79,Medium,Short Term,Car Purchase
4a91a3e3-2056-448b-9e1e-cf4d24b19f43,Robert Beltran,chavezjennifer@example.com,001-742-764-3681x10262,18,15812.65,10022.66,High,Medium Term,Home Purchase
5c1a1625-91fe-4684-a126-f514abf84fee,Amber Murphy,alexander18@example.net,794-781-7749,54,17562.98,9328.08,High,Long Term,Education
a2bffcee-a20e-4bba-8e9e-492396e0e2a5,Jennifer Jefferson,bvelez@example.org,810-636-4665,46,2704.55,1721.74,Low,Short Term,Car Purchase
b47d6499-4407-4172-89f5-601abf16d131,Kristen House,johnmyers@example.com,7528325062,37,7286.99,4054.92,Medium,Long Term,Education
f8f819d3-009b-478d-bbd5-388cdcd8bdb7,Scott Jones,racheljackson@example.org,001-595-611-0361x594,38,2209.89,1594.57,Low,Medium Term,Education
d724ddb3-3c50-4ca4-85f6-37e9328ed511,Shari Coleman,mhansen@example.org,+1-760-732-8638x67934,59,11463.75,6909.22,Medium,Medium Term,Retirement
775c9d3e-c859-4651-96a5-8b7d7989f7b1,Morgan Hart,mercadoanthony@example.org,(609)673-1884,28,14787.6,10035.09,High,Long Term,Education
8fd8a275-bc42-472e-95e9-3ea660d1d3d2,Christopher Hunt,billy28@example.com,001-270-301-4497x702,26,8402.8,5292.75,Medium,Long Term,Education
34e626ca-3657-483a-b39b-8753e00fcd25,Philip Lewis,joshua64@example.net,001-680-651-5229x944,78,13891.25,9010.48,Medium,Short Term,Car Purchase
262e4465-9cd3-4fa0-8a12-132b0cd076c0,Joe Joyce,lisawalker@example.org,825-892-2628,54,7842.23,4392.49,High,Long Term,Retirement
157cd93a-76c3-482f-a273-5a6eb4da818a,Adrian Scott,joshua94@example.com,(542)812-2042x467,32,18064.74,9518.49,High,Short Term,Retirement
f5a1d010-a034-4cfe-96a7-7b474aa6d378,Jody Davis,kimberly45@example.net,597.691.3547x232,22,9575.34,6372.61,Medium,Short Term,Education
e0bad870-9c63-42ab-ad64-1d56543d1f67,Kaylee Hernandez,strongkyle@example.net,2668287893,27,18069.33,10257.67,High,Long Term,Retirement
7024e039-f016-4ef7-a32f-15218ae27fc4,Darren Mejia,jimmyware@example.net,+1-432-964-3537x5731,58,17125.66,10399.44,High,Short Term,Home Purchase
ab56899c-92a7-4a7e-85a7-92f8f4d11f8b,David Rodriguez,tmartinez@example.net,600.341.9594x431,54,15115.43,9879.89,High,Short Term,Home Purchase
21d90ab6-aa28-4456-adcb-4671808d0966,Karen Walton,wwhite@example.net,+1-477-203-2449x7962,67,7324.92,5035.93,High,Short Term,Retirement
33ccba4e-a317-4bcf-a37d-8949da9cf480,James Martin,jonesjustin@example.com,(906)827-9128x58944,80,3545.72,2113.95,Low,Long Term,Home Purchase
3865f1f4-40b8-4261-9fa7-d866c0288642,Frances Bell,allison54@example.org,950-859-6163x9719,61,6099.16,3562.52,High,Short Term,Car Purchase
bd2eb040-786a-4f8d-888f-7a6c1453eca5,Brady Dunn,xobrien@example.org,946-341-5824,31,12847.85,7991.3,High,Short Term,Entrepreneurship
10671749-c872-474b-a5c8-a3c5021abd50,Spencer Johnson,michaelmunoz@example.com,888-287-1942x701,22,6852.89,3821.31,High,Short Term,Entrepreneurship
3f73331d-32e5-40f6-8e71-cab3646982a0,Cory Wood,michael49@example.org,001-200-482-7089x899,21,9343.66,5182.38,Medium,Short Term,Education
eff043bf-de37-480d-8723-40da078ebba2,David Reese,guerrerogail@example.net,888-463-5443,47,7437.13,4886.04,Medium,Long Term,Car Purchase
b8f59e92-2684-415d-a4bb-a1760b055b22,Elizabeth Anderson,nhiggins@example.com,555.694.2788,29,15369.93,8260.12,High,Long Term,Emergency Fund
d46a876a-6631-4bc6-b104-f734902d427c,Justin Stanley,ajones@example.com,9205276339,80,7838.96,4241.96,High,Long Term,Home Purchase
1afc8d05-19b0-4d66-bd2c-5f87c2ad87fe,Brooke Mcconnell,calebnorton@example.org,237-795-7119x700,29,7666.5,4955.32,Medium,Short Term,Car Purchase
c3c0cf35-4d27-4377-85c6-36371b045200,Ross Miller,mauricegarcia@example.com,919.965.1611,21,11274.81,6222.21,Medium,Medium Term,Car Purchase
14161f7d-869b-47c9-9637-7964d044b002,Brittany Williams,jennifer12@example.com,001-385-611-4214,49,7194.31,4336.7,High,Medium Term,Retirement
181a0c78-abda-43f4-b7db-e58ad73ddea3,Debra Ross,valenzuelaashley@example.org,835-454-3978x352,54,19649.07,12483.19,High,Short Term,Entrepreneurship
fc8f1894-3cb1-4244-af55-df48b9b386de,Donald Gonzalez,spencerturner@example.org,(988)381-1610x7205,24,2435.5,1285.07,Low,Long Term,Home Purchase
afa7716b-0eff-4192-9dda-ee7773901d70,David Wong,arthur77@example.net,+1-363-783-1481x154,51,14591.56,8902.8,High,Long Term,Entrepreneurship
21aa0110-18f8-4a12-92bb-b10ebaeb29ff,Justin Beltran,hicksjoshua@example.com,(870)908-6425x291,41,8306.91,5564.33,Medium,Short Term,Home Purchase
22a41f63-d40e-47ee-ad13-1906a5482554,Mark Brandt,christopher08@example.org,383.952.9640x9278,68,12798.25,8468.18,High,Short Term,Retirement
fb2257af-51d4-40a0-9193-36b7e6fb34b6,Darlene Lambert,myersmadison@example.com,001-886-202-2495x548,25,17502.86,10739.64,High,Long Term,Education
34d54e6c-0309-4582-801d-e46527d23f11,Michael Bond,aaron51@example.net,+1-222-748-2656x4269,55,12123.36,7612.38,High,Short Term,Car Purchase
f67a615c-4b53-4a83-a662-24df8bcc57f0,Katrina Spencer,samanthabarber@example.net,696.860.7887,45,10381.88,5773.06,Medium,Long Term,Emergency Fund
73e63bb8-752d-4bab-86c1-767a9d910543,Lynn Hamilton,johnathan71@example.org,(917)935-7602,25,3585.32,2489.05,Medium,Short Term,Education
30935906-fc4d-471a-ac25-2b40b3275054,Robert Edwards MD,ferrellteresa@example.org,615.656.7802,56,14743.59,7621.98,Medium,Long Term,Emergency Fund
190c5e2a-db96-44e1-bdd8-43bd7d29a43e,Mathew Bell,tanyahaynes@example.org,418-365-6645,23,18872.25,12148.77,High,Long Term,Home Purchase
7e37c17a-c7a0-4acb-9435-923eab52ea74,Ruth Dickerson,rchang@example.net,6862571357,48,2125.64,1261.16,Medium,Short Term,Retirement
abfc8689-a36d-482f-b630-abb1ceb13f49,Gail Johnson,robert84@example.org,(589)364-6749,30,9624.94,5973.44,Medium,Short Term,Education
adf43cd9-0a3b-4da0-bd43-09c75fe4babb,Timothy Allen,lisa08@example.net,206.345.2440x1426,23,6407.56,4180.61,High,Medium Term,Retirement
aa51be01-4c79-4a2e-9cf6-8893a1398f57,Karen Larson,chloe90@example.net,001-837-203-3547x99960,59,5851.64,3713.69,High,Long Term,Retirement
99946e9e-c399-417e-84ad-2614deeb857a,Adrienne Hancock,amy55@example.com,+1-248-299-5494,38,5399.88,3341.4,Medium,Medium Term,Retirement
d3f733b5-ee6e-4c17-8e2c-8bef4d484278,Tony Alvarado,vmcmillan@example.net,001-730-915-5017x0884,19,7344.23,3917.76,High,Long Term,Car Purchase
0efed2b5-a0ce-49b0-bf72-62ed9de8ab6f,Joseph Morrow,perryjennifer@example.org,(415)951-1612x50010,55,18960.8,12363.8,High,Medium Term,Retirement
a42ff1cd-35d5-46ce-aad9-86a17493f98f,Kimberly Thompson,johnstoncory@example.com,+1-705-321-8379x2831,50,4200.33,3351.59,Medium,Medium Term,Retirement
ce368680-fc31-4bc3-9172-5e37446e7c0b,Margaret Taylor,pray@example.org,753-995-4280x0467,18,15013.49,9730.23,High,Medium Term,Home Purchase
ec3b5f49-85bb-45dd-9957-5b75569d5ffb,Joann Johnson,mitchellsmith@example.org,+1-745-903-3260,69,17001.91,8735.39,High,Long Term,Emergency Fund
333b9c97-56e2-4f76-9cf0-8871d5243edf,David Williams,dtaylor@example.org,476-309-1601,71,12333.84,8048.62,Medium,Short Term,Emergency Fund
ed50741f-7ace-485f-b8b9-fda9f7ea5750,Katie Thompson,alexismerritt@example.com,733-767-3927,50,11264.46,5856.74,High,Long Term,Education
9a39c84f-8b2e-4f16-9494-3ae85e6c2c4a,Amanda Garcia,cindybrown@example.com,258.718.2979,47,11909.23,7244.58,Medium,Long Term,Car Purchase
a0d7d4da-e5d5-43dc-acb7-0eaecb7bd8ba,Miguel Byrd,nwillis@example.org,714-853-1848,27,9460.65,5284.28,High,Long Term,Retirement
bb5af5a8-3614-4466-bc7e-c7c6dd6e17ee,Michael Allison,satkins@example.org,+1-268-456-9704x375,31,6060.28,3857.38,High,Long Term,Home Purchase
21107802-59ad-4174-99d7-13194319c849,Ronald Moody,rachel98@example.org,+1-945-886-0666x4205,62,11644.68,8079.98,High,Short Term,Education
ef35f1d0-3721-486c-9121-835c134fac02,Guy Griffin,christina46@example.org,(359)874-9852x6386,23,18135.16,12284.9,High,Long Term,Emergency Fund
557df712-02b3-49ab-91df-6b34fd57f202,Luis Sandoval,bmarquez@example.net,772.858.0104x26395,48,15288.43,8323.78,High,Long Term,Entrepreneurship
ad29952f-48c5-48e7-8aef-0d6167f110ec,John Lewis,jkelley@example.net,(633)831-6538,32,9664.51,4977.12,Medium,Medium Term,Car Purchase
12ec48d1-80b5-4653-bd9d-7982a117139b,Regina Mcclure,dorothy79@example.com,001-688-747-4440,78,19543.62,9954.47,High,Long Term,Car Purchase
12299f99-5568-4174-99a2-11fe993ffe06,Brandon King,rossstephen@example.org,(343)247-3028,62,14425.76,9842.59,Medium,Long Term,Retirement
4be1c4e6-ac21-4fd5-9715-4d5286460c64,Jamie Hughes,bushjessica@example.net,338-354-7064,24,9833.57,5106.84,Medium,Long Term,Retirement
4caced67-05c0-4c2e-8777-961a6873d9d4,Jonathan Roy,william82@example.net,(203)783-3671x07944,68,5074.98,2854.44,Medium,Medium Term,Education
dde0144c-57c9-4c14-8191-c51d5e63a2ea,Cheyenne Flynn,craig32@example.net,685.601.1014,39,6637.12,4181.17,High,Short Term,Education
ab596fdd-be86-4202-9b4a-a5a97dd6cf67,John Jones,gbarrett@example.com,001-873-321-7607x159,74,4045.85,2308.58,Low,Long Term,Emergency Fund
1af6662c-5b19-4179-86b9-5be8213b034a,Jessica Page,tuckercarrie@example.net,548-440-8292,47,4094.38,1044.49,Low,Short Term,Entrepreneurship
d352ac03-67d0-4169-bc3e-f54620152153,Gordon Mcclain,sgreen@example.com,001-438-892-0754x3850,39,5222.16,2693.6,Medium,Medium Term,Entrepreneurship
17ddc101-1a6e-4d4a-bd36-d38ec2e53198,Jenna Foster,john74@example.net,001-809-593-4646,40,9275.17,5427.54,High,Medium Term,Emergency Fund
152999fe-1150-4370-9c77-bff01c33c11e,Mr. Mark Braun,kelly96@example.net,564.912.3143x974,54,16068.41,8903.49,High,Short Term,Retirement
9187966a-c249-4608-9a1c-843e14884fe2,Anthony Brown,sheiladean@example.org,665.406.9986,31,5752.49,3723.22,High,Short Term,Entrepreneurship
85ce18da-6a62-45ec-945f-46a29a4b4b21,Larry Cox,daniellerowe@example.com,+1-707-559-4812x345,68,4175.66,1789.71,Medium,Long Term,Retirement
16c5443a-eee4-48da-bf42-d488ba66368d,Michele Carter,ogibbs@example.net,614.359.5290,48,1789.25,1378.38,Medium,Medium Term,Education
cfa7aec2-4bab-46ff-9910-e4b4d34e063d,Mr. Jim Caldwell,gvega@example.org,6178762409,24,9915.39,6391.86,Medium,Medium Term,Home Purchase
8c728fcb-6a92-4e27-8fc6-11a055c02b90,Joshua Cruz,hfrazier@example.net,(565)387-9519x4356,50,17852.05,11488.26,High,Short Term,Retirement
136962a5-9571-4712-8555-95a00c01e343,Taylor Escobar,smithallen@example.com,779.236.5543,75,8838.38,5843.42,High,Short Term,Car Purchase
29f82503-0b11-4b9b-83d9-4c5de3a16327,Kimberly Howe,briangentry@example.com,+1-711-789-9998,37,11206.57,7533.19,Medium,Medium Term,Car Purchase
6e9beceb-08a7-45c2-9d10-8f44af061a4a,Sean Armstrong,kristineaguilar@example.org,712-825-7044,32,12329.96,7080.45,Medium,Medium Term,Retirement
84c6c576-8168-4094-ae14-615e75f9c3ac,Paul Mckee,louisharris@example.org,(835)670-9958x087,44,12782.13,7632.22,High,Long Term,Retirement
8471f090-f559-4a32-9020-2c1ce5f4ce52,Jonathan Hicks,kathleen33@example.com,377.670.7106x6715,49,3016.35,2268.15,Low,Medium Term,Entrepreneurship
0ae5cd07-1bb8-4ea8-b442-e2fec79f81d9,Matthew Strickland,chelsea15@example.org,(318)881-8305x0187,73,17762.37,11194.23,High,Long Term,Retirement
456e032b-4e47-4b78-a495-52e3120e7644,Willie Simmons,dennisthompson@example.com,312.327.8901x9212,26,11770.9,7865.36,High,Long Term,Education
9e80ce70-57fd-411b-8d2d-ca5dff19a8d9,Adam White,rgreer@example.net,(674)763-0046x044,32,6709.56,3388.79,Medium,Long Term,Car Purchase
4f719c92-b467-4df5-a350-fa74798ddf23,Valerie Morris,lindafoley@example.com,001-932-962-8796x87411,45,13703.07,6920.92,High,Short Term,Entrepreneurship
32543232-74c3-4652-b033-626a8b8dc17a,Ashley Robinson,dianareynolds@example.org,233.898.0659,71,2678.04,1001.44,Low,Long Term,Entrepreneurship
186b624a-288a-4738-a311-eba1e617540a,Donna Gaines,barryberry@example.com,719-251-3954x5229,46,3231.87,1430.89,Medium,Long Term,Education
4088e7f9-397e-4a74-b611-27109f4d73a5,Wyatt Austin,cchaney@example.org,456-434-7166x19339,26,15707.86,8607.81,High,Short Term,Car Purchase
7e838284-4916-4e33-b8e4-557dbcd857b0,Nicholas Simon,jesus27@example.com,890-365-4478x6782,22,6082.6,3126.24,Medium,Medium Term,Home Purchase
a8084e29-b4a3-486f-8360-36dbf0912f78,William Williams,destiny53@example.com,(766)256-4905,36,17745.54,9618.31,High,Long Term,Emergency Fund
caf908d8-dac3-4e9a-a9b7-cd4aa54cc7bf,Victoria White,swansonmatthew@example.org,(379)864-0196,37,4002.4,1237.19,Medium,Medium Term,Education
ca0901c4-eeef-46ed-92a0-243a47293f5a,Dr. Raymond Lopez,evansjonathan@example.com,427-310-6975x57110,75,10717.53,5688.32,High,Medium Term,Car Purchase
360d4925-2d3d-47df-b253-ad47f6c91b67,Eric Yoder,alanwilson@example.com,937-300-0590,70,13139.16,9141.25,Medium,Medium Term,Car Purchase
8e1fd369-fa60-4068-a22e-0c535e666f05,Diana Singleton,janicehawkins@example.com,846-819-6057,53,16880.56,9062.93,High,Medium Term,Car Purchase
2f23ea80-60b2-4c99-b60c-1bd73d3294dc,Heather Harmon,rebecca39@example.net,544-785-6410,79,5214.69,2938.95,High,Long Term,Education
a8aac35a-99c4-4d1a-b4bf-b6cd70d4ca76,Eric Carter,georgeallen@example.net,407-431-1268x616,44,13024.89,8038.53,High,Long Term,Education
e574a17c-809e-49ff-beb1-0aa143cb399d,Sonya Martinez,lauragreen@example.com,506.524.0695x447,63,13078.79,7502.22,High,Long Term,Retirement
025e94cd-1805-45aa-9811-2841b607e525,Sarah Gill,heatherroy@example.com,840-351-1832x81380,52,3861.43,1787.78,Low,Long Term,Education
5ae9d8e3-b687-445e-8e45-b23b590be612,Kimberly Henderson,masontravis@example.org,(216)280-3120,68,12680.71,7418.63,High,Long Term,Emergency Fund
15568726-a24c-461f-91ae-e4dbc67a30f2,Erika Mullins,bduran@example.com,702-763-1170,60,17872.18,11140.29,High,Long Term,Car Purchase
dd34a674-1439-49d6-9ac6-cf49729f5b6c,Alyssa Sanchez,andreamyers@example.com,619-734-8772x1741,78,8465.98,4804.46,Medium,Short Term,Car Purchase
a28f2569-b000-4e96-a1b8-c4928b8f546b,Stephanie White,wrangel@example.net,(699)462-4803x05472,44,12124.64,7858.87,Medium,Medium Term,Entrepreneurship
27e5fe59-5125-4dde-a887-c7fa7b253650,Andre Thompson,mwilcox@example.com,(517)240-0958,52,15907.18,7984.34,High,Short Term,Car Purchase
bb78ba6f-3103-45e7-b81a-ae9fd01c8676,Janice Riley,nwhite@example.net,(778)684-3975,41,3383.47,1587.83,Low,Medium Term,Retirement
622d47bd-4f2f-47ae-9d9f-16bc65eb8f1f,Kenneth Harvey,efreeman@example.net,284.667.8258,20,15334.7,7873.31,High,Short Term,Emergency Fund
33ab2cf0-83bb-4345-95d7-8d34810d7d32,Melissa Brooks,butlerkimberly@example.com,568.211.1190x7042,53,2046.35,1572.45,Medium,Long Term,Emergency Fund
3a72af18-f1ca-4243-8b17-86b832a70ec9,Melissa Brown,william97@example.net,+1-455-999-1630x673,62,2879.56,1403.83,Medium,Medium Term,Entrepreneurship
c146626f-1829-451e-ae17-d842fd244691,Krista Lang,linda85@example.com,(894)331-2277x533,69,18942.9,12416.45,High,Short Term,Car Purchase
ec7bd4f0-da62-4941-a5f1-177426fec309,Colleen Ward,rebeccachen@example.com,(626)625-4112x0511,53,16574.77,8833.26,High,Medium Term,Entrepreneurship
b7e0ecbf-cae5-49a2-881a-76eac871434e,Ralph Porter,estephens@example.net,311.664.8192x19620,60,11951.69,6681.02,High,Short Term,Retirement
748ef27e-dbbd-4cc8-bea0-69acc73fcf16,Lindsay Harrington,amyhall@example.net,001-820-390-2399x0583,59,8315.19,5434.49,High,Medium Term,Home Purchase
192cca7a-8f70-45d9-a837-861997a1b7d5,Tracy Garcia,hailey81@example.com,+1-712-476-2992,67,17010.19,10623.06,High,Long Term,Education
7e1f0b72-be4e-4c65-8595-a11817594119,David Reyes,charles77@example.com,+1-738-399-6549x8729,54,18758.42,12408.08,High,Long Term,Car Purchase
f6a56216-0054-4d4b-9082-ab3de944dfcc,Jennifer Lee,ethompson@example.org,738-310-3801x6759,23,4543.46,3315.86,Medium,Long Term,Emergency Fund
